player_id,nombre,competicion_raw,partidos_raw,goles_raw,asistencias_raw,amarillas_raw,rojas_raw,minutos_raw,extraccion_exitosa
134573,Mohamed El Shenawy,CAF-Champions League,2,1,1,-,-,169',True
134573,Mohamed El Shenawy,Egyptian Super Cup,2,1,1,-,-,180',True
134573,Mohamed El Shenawy,Championship Playoff,-,-,-,-,1,-,True
134573,Mohamed El Shenawy,Egyptian League Cup,-,-,-,-,-,-,True
134573,Mohamed El Shenawy,Egypt Cup,-,-,-,-,-,-,True
134573,Mohamed El Shenawy,TOTAL,19,15,7,2,1,"1,699'",True
136834,Aziz Behich,A-League Men,24,3,1,5,-,"2,160'",True
136834,Aziz Behich,AFC Champions League,9,-,1,2,-,831',True
136834,Aziz Behich,A-League Fin.,1,-,1,-,-,120',True
136834,Aziz Behich,TOTAL,34,3,3,7,-,"3,111'",True
1371519,Alexandro Maidana,Torneo Apertura,8,2,-,2,-,645',True
1371519,Alexandro Maidana,Primera División Apertura,6,-,-,-,-,467',True
1371519,Alexandro Maidana,Libertadores,2,-,-,-,-,180',True
1371519,Alexandro Maidana,Copa Argentina,1,-,-,-,-,90',True
1371519,Alexandro Maidana,Playoff Torneo Apertura,1,-,-,-,-,78',True
1371519,Alexandro Maidana,TOTAL,18,2,-,2,-,"1,460'",True
137576,Hans Vanaken,Jupiler Pro League,29,4,1,2,-,"2,565'",True
137576,Hans Vanaken,Jupiler Pro League Champions' Play-Offs,10,3,2,-,-,801',True
137576,Hans Vanaken,UEFA Champions League,10,2,3,2,-,900',True
137576,Hans Vanaken,Champions League Qu.,4,2,1,-,-,360',True
137576,Hans Vanaken,Croky Cup,3,-,-,-,-,225',True
137576,Hans Vanaken,Volkswagen Supercup,1,1,-,-,-,90',True
137576,Hans Vanaken,TOTAL,57,12,7,4,-,"4,941'",True
1378320,Mbekezeli Mbokazi,MLS,12,-,-,2,-,"1,050'",True
1378320,Mbekezeli Mbokazi,Betway Premiership,11,-,-,1,-,909',True
1378320,Mbekezeli Mbokazi,Carling Knockout,4,1,-,1,-,390',True
1378320,Mbekezeli Mbokazi,MTN8,4,-,1,-,-,390',True
1378320,Mbekezeli Mbokazi,US Open Cup,2,-,-,-,-,130',True
1378320,Mbekezeli Mbokazi,CAF-Champions League,2,-,-,-,-,180',True
1378320,Mbekezeli Mbokazi,TOTAL,35,1,1,4,-,"3,049'",True
1378902,Anas Badawi,Jordanian Pro League,16,-,1,2,1,"1,079'",True
1378902,Anas Badawi,TOTAL,16,-,1,2,1,"1,079'",True
1390649,Yan Diomande,Bundesliga,33,12,9,2,-,"2,483'",True
1390649,Yan Diomande,DFB-Pokal,3,1,1,-,-,241',True
1390649,Yan Diomande,TOTAL,36,13,10,2,-,"2,724'",True
139208,Virgil van Dijk,Premier League,38,6,-,4,-,"3,420'",True
139208,Virgil van Dijk,UEFA Champions League,12,2,3,2,-,"1,080'",True
139208,Virgil van Dijk,FA Cup,4,-,-,-,-,351',True
139208,Virgil van Dijk,Community Shield,1,-,-,-,-,90',True
139208,Virgil van Dijk,EFL Cup,-,-,-,-,-,-,True
139208,Virgil van Dijk,TOTAL,55,8,3,6,-,"4,941'",True
139503,Enner Valencia,Liga MX Apertura,9,3,-,-,-,692',True
139503,Enner Valencia,Liga MX Clausura,8,2,-,1,1,298',True
139503,Enner Valencia,Liguilla Clausura,4,2,-,-,-,319',True
139503,Enner Valencia,Liguilla Apertura,1,1,1,-,-,56',True
139503,Enner Valencia,TOTAL,22,8,1,1,1,"1,365'",True
142219,Jaroslav Zelený,Chance Liga,21,1,1,2,-,"1,446'",True
142219,Jaroslav Zelený,Conference League,7,-,-,1,-,611',True
142219,Jaroslav Zelený,Chance Liga Champion Gr.,4,-,2,-,-,315',True
142219,Jaroslav Zelený,UECL Qualifying,3,-,-,1,-,180',True
142219,Jaroslav Zelený,MOL Cup,1,-,-,-,-,45',True
142219,Jaroslav Zelený,TOTAL,36,1,3,4,-,"2,597'",True
144028,Leandro Trossard,Premier League,31,6,6,2,-,"2,008'",True
144028,Leandro Trossard,UEFA Champions League,11,1,5,-,-,631',True
144028,Leandro Trossard,EFL Cup,6,1,-,1,-,217',True
144028,Leandro Trossard,FA Cup,2,-,-,-,-,66',True
144028,Leandro Trossard,TOTAL,50,8,11,3,-,"2,922'",True
145707,Danilo,Série A,4,-,-,-,1,204',True
145707,Danilo,Libertadores,4,-,-,-,-,360',True
145707,Danilo,Campeonato Carioca,3,-,-,-,-,270',True
145707,Danilo,Copa do Brasil,2,-,-,1,-,180',True
145707,Danilo,FIFA Intercontinental Cup,1,1,-,-,-,90',True
145707,Danilo,Recopa Sudamericana,1,-,-,-,-,92',True
145707,Danilo,Supercopa Rei,-,-,-,-,-,-,True
145707,Danilo,TOTAL,15,1,-,1,1,"1,196'",True
148455,Mohamed Salah,Premier League,27,7,7,1,-,"2,150'",True
148455,Mohamed Salah,UEFA Champions League,10,3,2,-,-,687',True
148455,Mohamed Salah,FA Cup,3,2,1,-,-,223',True
148455,Mohamed Salah,Community Shield,1,-,-,1,-,90',True
148455,Mohamed Salah,EFL Cup,-,-,-,-,-,-,True
148455,Mohamed Salah,TOTAL,41,12,10,2,-,"3,150'",True
1497653,Bara Sapoko Ndiaye,Bundesliga,4,-,-,-,-,142',True
1497653,Bara Sapoko Ndiaye,DFB-Pokal,-,-,-,-,-,-,True
1497653,Bara Sapoko Ndiaye,UEFA Champions League,-,-,-,-,-,-,True
1497653,Bara Sapoko Ndiaye,TOTAL,4,-,-,-,-,142',True
149901,Tim Payne,A-League Men,14,-,5,-,-,868',True
149901,Tim Payne,TOTAL,14,-,5,-,-,868',True
153084,Leon Goretzka,Bundesliga,31,5,4,4,-,"1,954'",True
153084,Leon Goretzka,UEFA Champions League,10,-,-,-,-,185',True
153084,Leon Goretzka,DFB-Pokal,6,-,1,-,-,120',True
153084,Leon Goretzka,DFL-Supercup,1,-,-,-,-,90',True
153084,Leon Goretzka,TOTAL,48,5,5,4,-,"2,349'",True
156990,Marco Friedl,Bundesliga,30,1,-,9,-,"2,549'",True
156990,Marco Friedl,DFB-Pokal,1,-,-,1,-,90',True
156990,Marco Friedl,TOTAL,31,1,-,10,-,"2,639'",True
157154,Roderick Miller,Premyer Liqa,24,-,2,8,-,"2,020'",True
157154,Roderick Miller,Azerbaycan Kuboku,4,-,-,-,-,279',True
157154,Roderick Miller,TOTAL,28,-,2,8,-,"2,299'",True
157672,Vladimír Coufal,Bundesliga,34,1,9,4,-,"3,018'",True
157672,Vladimír Coufal,DFB-Pokal,1,-,-,-,-,90',True
157672,Vladimír Coufal,TOTAL,35,1,9,4,-,"3,108'",True
161056,Joshua Kimmich,Bundesliga,29,2,8,4,-,"2,282'",True
161056,Joshua Kimmich,UEFA Champions League,13,-,2,4,-,"1,161'",True
161056,Joshua Kimmich,DFB-Pokal,6,-,3,-,-,540',True
161056,Joshua Kimmich,DFL-Supercup,1,-,-,-,-,90',True
161056,Joshua Kimmich,TOTAL,49,2,13,8,-,"4,073'",True
161671,Aníbal Godoy,MLS,14,-,1,3,-,797',True
161671,Aníbal Godoy,CONCACAF Champions Cup,3,-,-,2,-,239',True
161671,Aníbal Godoy,TOTAL,17,-,1,5,-,"1,036'",True
16306,Casemiro,Premier League,34,9,2,9,1,"2,589'",True
16306,Casemiro,FA Cup,1,-,-,-,-,11',True
16306,Casemiro,EFL Cup,-,-,-,-,-,-,True
16306,Casemiro,TOTAL,35,9,2,9,1,"2,600'",True
164904,Mory Diaw,Ligue 1,30,41,7,1,-,"2,655'",True
164904,Mory Diaw,Coupe de France,-,-,-,-,-,-,True
164904,Mory Diaw,TOTAL,30,41,7,1,-,"2,655'",True
164915,Lionel Mpasi-Nzau,Ligue 1,4,2,1,1,-,315',True
164915,Lionel Mpasi-Nzau,Coupe de France,-,-,-,-,-,-,True
164915,Lionel Mpasi-Nzau,TOTAL,4,2,1,1,-,315',True
166158,Roberto Lopes,Premier Division,13,3,-,2,1,"1,124'",True
166158,Roberto Lopes,Conference League,6,-,-,2,-,540',True
166158,Roberto Lopes,UECL Qualifying,6,-,-,-,-,495',True
166158,Roberto Lopes,President's Cup,1,-,-,-,-,90',True
166158,Roberto Lopes,Leinster Senior Cup,-,-,-,-,-,-,True
166158,Roberto Lopes,TOTAL,26,3,-,4,1,"2,249'",True
166237,Leandro Paredes,Torneo Apertura,14,2,3,6,-,978',True
166237,Leandro Paredes,Libertadores,6,1,1,2,-,536',True
166237,Leandro Paredes,Playoff Torneo Apertura,1,-,-,1,-,120',True
166237,Leandro Paredes,Copa Argentina,-,-,-,-,-,-,True
166237,Leandro Paredes,TOTAL,21,3,4,9,-,"1,634'",True
166240,Jürgen Locadia,USLC,10,4,-,1,-,753',True
166240,Jürgen Locadia,USL Cup,2,1,2,-,-,141',True
166240,Jürgen Locadia,TOTAL,12,5,2,1,-,894',True
166460,Frans Putros,Super League,28,1,2,7,-,"2,128'",True
166460,Frans Putros,AFC Champions League Two,7,1,-,-,-,604',True
166460,Frans Putros,AFC CL Two Qualif.,1,-,-,-,-,90',True
166460,Frans Putros,TOTAL,36,2,2,7,-,"2,822'",True
167850,Memphis Depay,Série A,8,1,-,-,-,465',True
167850,Memphis Depay,Campeonato Paulista,4,-,1,-,-,263',True
167850,Memphis Depay,Libertadores,1,-,-,-,-,45',True
167850,Memphis Depay,Supercopa Rei,1,-,-,1,-,77',True
167850,Memphis Depay,Copa do Brasil,-,-,-,-,-,-,True
167850,Memphis Depay,TOTAL,14,1,1,1,-,850',True
170895,Garry Rodrigues,Cyprus League,31,6,5,5,-,"1,907'",True
170895,Garry Rodrigues,Kypello Kyprou,5,-,3,-,-,385',True
170895,Garry Rodrigues,TOTAL,36,6,8,5,-,"2,292'",True
171424,Riyad Mahrez,Saudi Pro League,27,4,9,2,-,"2,315'",True
171424,Riyad Mahrez,AFC Champions League,11,4,2,-,-,920',True
171424,Riyad Mahrez,King's Cup,3,-,1,-,-,318',True
171424,Riyad Mahrez,Saudi Super Cup,2,-,3,-,-,168',True
171424,Riyad Mahrez,FIFA Intercontinental Cup,1,-,-,-,-,90',True
171424,Riyad Mahrez,TOTAL,44,8,15,2,-,"3,811'",True
17259,Manuel Neuer,Bundesliga,22,20,7,-,-,"1,860'",True
17259,Manuel Neuer,UEFA Champions League,11,17,2,2,-,990',True
17259,Manuel Neuer,DFB-Pokal,3,2,2,1,-,270',True
17259,Manuel Neuer,DFL-Supercup,1,1,-,-,-,90',True
17259,Manuel Neuer,TOTAL,37,40,11,3,-,"3,210'",True
172623,Ramy Rabia,UAE Pro League,18,2,1,1,-,"1,472'",True
172623,Ramy Rabia,UAE League Cup,5,-,-,1,-,434',True
172623,Ramy Rabia,UAE President's Cup,2,-,-,-,-,210',True
172623,Ramy Rabia,TOTAL,25,2,1,2,-,"2,116'",True
175577,Ronwen Williams,Betway Premiership,29,21,13,-,-,"2,610'",True
175577,Ronwen Williams,CAF-Champions League,12,8,6,2,-,"1,080'",True
175577,Ronwen Williams,MTN8,3,2,1,1,-,270',True
175577,Ronwen Williams,Carling Knockout,1,-,-,-,-,120',True
175577,Ronwen Williams,Nedbank Cup,-,-,-,-,-,-,True
175577,Ronwen Williams,TOTAL,45,31,20,3,-,"4,080'",True
176578,Themba Zwane,Betway Premiership,15,-,1,-,-,533',True
176578,Themba Zwane,CAF-Champions League,4,-,-,-,-,33',True
176578,Themba Zwane,Nedbank Cup,2,-,-,-,-,100',True
176578,Themba Zwane,MTN8,2,-,-,-,-,88',True
176578,Themba Zwane,TOTAL,23,-,1,-,-,754',True
177064,Cecilio Waterman,Liga Primera,11,3,1,-,-,965',True
177064,Cecilio Waterman,Copa de la Liga,2,-,-,1,-,180',True
177064,Cecilio Waterman,Copa Chile,-,-,-,-,-,-,True
177064,Cecilio Waterman,TOTAL,13,3,1,1,-,"1,145'",True
177476,Nathan Aké,Premier League,18,-,-,1,-,688',True
177476,Nathan Aké,EFL Cup,6,-,-,-,-,493',True
177476,Nathan Aké,UEFA Champions League,5,-,-,-,-,238',True
177476,Nathan Aké,FA Cup,3,-,-,-,-,225',True
177476,Nathan Aké,TOTAL,32,-,-,1,-,"1,644'",True
177956,Ahmed Al-Kassar,Saudi Pro League,3,2,1,-,-,205',True
177956,Ahmed Al-Kassar,King's Cup,-,-,-,-,-,-,True
177956,Ahmed Al-Kassar,Saudi Super Cup,-,-,-,-,-,-,True
177956,Ahmed Al-Kassar,TOTAL,3,2,1,-,-,205',True
178614,Jean Michaël Seri,Prva Liga,14,-,1,3,-,760',True
178614,Jean Michaël Seri,Pokal Slovenije,-,-,-,-,-,-,True
178614,Jean Michaël Seri,TOTAL,14,-,1,3,-,760',True
179643,Vladimír Darida,Chance Liga,29,10,6,2,-,"2,505'",True
179643,Vladimír Darida,Chance Liga Champion Gr.,3,1,-,-,-,270',True
179643,Vladimír Darida,MOL Cup,3,1,-,2,-,184',True
179643,Vladimír Darida,TOTAL,35,12,6,4,-,"2,959'",True
181380,Arthur Masuaku,Ligue 1,4,-,-,1,-,229',True
181380,Arthur Masuaku,Premier League,3,-,-,1,-,127',True
181380,Arthur Masuaku,Coupe de France,2,-,-,-,-,35',True
181380,Arthur Masuaku,EFL Cup,1,-,-,1,-,90',True
181380,Arthur Masuaku,FA Cup,-,-,-,-,-,-,True
181380,Arthur Masuaku,TOTAL,10,-,-,3,-,481',True
181767,Marquinhos,UEFA Champions League,15,2,-,2,-,"1,320'",True
181767,Marquinhos,Ligue 1,14,-,-,-,-,"1,049'",True
181767,Marquinhos,Trophée des Champions,1,-,-,-,-,90',True
181767,Marquinhos,FIFA Intercontinental Cup,1,-,-,-,-,120',True
181767,Marquinhos,UEFA Super Cup,1,-,-,-,-,90',True
181767,Marquinhos,Coupe de France,-,-,-,-,-,-,True
181767,Marquinhos,TOTAL,32,2,-,2,-,"2,669'",True
181921,Paul Izzo,Superliga,17,22,6,1,-,"1,530'",True
181921,Paul Izzo,Superliga Relegation round,9,15,2,-,-,810',True
181921,Paul Izzo,Future Cup,1,5,-,-,-,90',True
181921,Paul Izzo,Oddset Pokalen,-,-,-,-,-,-,True
181921,Paul Izzo,TOTAL,27,42,8,1,-,"2,430'",True
182712,João Cancelo,LaLiga,16,2,3,1,-,953',True
182712,João Cancelo,AFC Champions League,4,1,2,1,-,294',True
182712,João Cancelo,UEFA Champions League,4,-,-,1,-,331',True
182712,João Cancelo,Copa del Rey,3,-,1,2,-,148',True
182712,João Cancelo,Saudi Pro League,2,-,-,-,-,175',True
182712,João Cancelo,King's Cup,-,-,-,-,-,-,True
182712,João Cancelo,TOTAL,29,3,6,5,-,"1,901'",True
182893,Seko Fofana,Liga Portugal,12,3,1,1,-,276',True
182893,Seko Fofana,Ligue 1,12,1,-,-,-,654',True
182893,Seko Fofana,Europa League,4,-,-,-,-,317',True
182893,Seko Fofana,Taça de Portugal,2,-,-,-,-,83',True
182893,Seko Fofana,Coupe de France,-,-,-,-,-,-,True
182893,Seko Fofana,TOTAL,30,4,1,1,-,"1,330'",True
182906,Mike Maignan,Serie A,37,35,14,4,-,"3,296'",True
182906,Mike Maignan,Italy Cup,3,1,2,-,-,270',True
182906,Mike Maignan,Supercoppa Italiana,1,2,-,-,-,90',True
182906,Mike Maignan,TOTAL,41,38,16,4,-,"3,656'",True
182913,Adrien Rabiot,Serie A,29,6,5,4,1,"2,550'",True
182913,Adrien Rabiot,Italy Cup,2,-,-,-,-,180',True
182913,Adrien Rabiot,Supercoppa Italiana,1,-,-,1,-,90',True
182913,Adrien Rabiot,Ligue 1,1,-,-,1,-,90',True
182913,Adrien Rabiot,TOTAL,33,6,5,6,1,"2,910'",True
185175,Jason Geria,J2/J3 Special Season,11,1,1,3,-,985',True
185175,Jason Geria,TOTAL,11,1,1,3,-,985',True
185245,Jhon Córdoba,Premier Liga,28,17,6,4,1,"2,484'",True
185245,Jhon Córdoba,Russian Cup,12,5,4,2,-,667',True
185245,Jhon Córdoba,Russian Super Cup,1,-,-,-,-,90',True
185245,Jhon Córdoba,TOTAL,41,22,10,6,1,"3,241'",True
186374,Alexander Schlager,Bundesliga,31,40,5,4,-,"2,790'",True
186374,Alexander Schlager,Europa League,7,15,-,-,-,630',True
186374,Alexander Schlager,ÖFB-Cup,5,3,2,1,-,480',True
186374,Alexander Schlager,Champions League Qu.,4,6,-,-,-,360',True
186374,Alexander Schlager,TOTAL,47,64,7,5,-,"4,260'",True
186590,John Stones,Premier League,9,-,-,-,-,439',True
186590,John Stones,UEFA Champions League,4,-,-,-,-,343',True
186590,John Stones,FA Cup,3,-,-,-,-,245',True
186590,John Stones,EFL Cup,2,-,-,-,-,117',True
186590,John Stones,TOTAL,18,-,-,-,-,"1,144'",True
187353,Milos Degenek,Super liga Srbije,13,1,-,2,-,"1,052'",True
187353,Milos Degenek,Cyprus League,10,1,-,2,-,720',True
187353,Milos Degenek,Kypello Kyprou,1,-,-,1,-,90',True
187353,Milos Degenek,Kup Srbije,1,-,-,-,-,90',True
187353,Milos Degenek,TOTAL,25,2,-,5,-,"1,952'",True
187987,Ahmed Alaaeldin,Stars League,20,3,2,-,-,919',True
187987,Ahmed Alaaeldin,QSL Cup,4,2,-,-,-,287',True
187987,Ahmed Alaaeldin,Amir Cup,2,-,-,1,-,42',True
187987,Ahmed Alaaeldin,TOTAL,26,5,2,1,-,"1,248'",True
188077,Ryan Christie,Premier League,26,2,-,3,-,986',True
188077,Ryan Christie,EFL Cup,1,-,-,-,-,74',True
188077,Ryan Christie,FA Cup,-,-,-,-,-,-,True
188077,Ryan Christie,TOTAL,27,2,-,3,-,"1,060'",True
188312,Ramin Rezaeian,Persian Gulf League,13,2,5,2,-,939',True
188312,Ramin Rezaeian,AFC Champions League Two,3,-,-,1,-,182',True
188312,Ramin Rezaeian,Iran Super Cup,1,-,1,-,-,90',True
188312,Ramin Rezaeian,Hazfi Cup,1,-,-,-,-,120',True
188312,Ramin Rezaeian,TOTAL,18,2,6,3,-,"1,331'",True
189014,Maxime Crépeau,MLS,14,38,-,2,-,"1,186'",True
189014,Maxime Crépeau,US Open Cup,-,-,-,-,-,-,True
189014,Maxime Crépeau,MLS Next Pro,-,-,-,-,-,-,True
189014,Maxime Crépeau,TOTAL,14,38,-,2,-,"1,186'",True
191056,Brice Samba,Ligue 1,32,44,10,5,-,"2,880'",True
191056,Brice Samba,Coupe de France,2,4,-,-,-,180',True
191056,Brice Samba,TOTAL,34,48,10,5,-,"3,060'",True
192557,Jackson Irvine,Bundesliga,24,-,1,-,1,"1,625'",True
192557,Jackson Irvine,DFB-Pokal,2,-,-,1,-,112',True
192557,Jackson Irvine,TOTAL,26,-,1,1,1,"1,737'",True
192565,Leroy Sané,Süper Lig,28,7,5,-,-,"2,288'",True
192565,Leroy Sané,UEFA Champions League,10,-,2,-,-,723',True
192565,Leroy Sané,Türkiye Kupasi,3,-,1,-,-,191',True
192565,Leroy Sané,TFF Süper Kupa,2,-,1,1,-,169',True
192565,Leroy Sané,TOTAL,43,7,9,1,-,"3,371'",True
193004,Waldemar Anton,Bundesliga,32,2,-,3,-,"2,880'",True
193004,Waldemar Anton,UEFA Champions League,9,1,-,2,-,747',True
193004,Waldemar Anton,DFB-Pokal,3,-,-,1,-,300',True
193004,Waldemar Anton,TOTAL,44,3,-,6,-,"3,927'",True
193116,John McGinn,Premier League,30,5,5,5,-,"2,158'",True
193116,John McGinn,Europa League,12,5,2,3,-,716',True
193116,John McGinn,EFL Cup,1,-,1,-,-,90',True
193116,John McGinn,FA Cup,1,-,-,-,-,65',True
193116,John McGinn,TOTAL,44,10,8,8,-,"3,029'",True
195332,Salem Al-Dawsari,Saudi Pro League,26,8,10,-,-,"1,889'",True
195332,Salem Al-Dawsari,AFC Champions League,5,2,-,-,-,271',True
195332,Salem Al-Dawsari,King's Cup,4,-,-,-,-,287',True
195332,Salem Al-Dawsari,TOTAL,35,10,10,-,-,"2,447'",True
195736,Florian Grillitsch,Liga Portugal,20,1,1,3,-,"1,129'",True
195736,Florian Grillitsch,Europa League,10,2,1,2,-,676',True
195736,Florian Grillitsch,Taça de Portugal,3,-,-,-,-,205',True
195736,Florian Grillitsch,Allianz Cup,3,-,-,1,-,179',True
195736,Florian Grillitsch,Bundesliga,-,-,-,-,-,-,True
195736,Florian Grillitsch,DFB-Pokal,-,-,-,-,-,-,True
195736,Florian Grillitsch,TOTAL,36,3,2,6,-,"2,189'",True
195778,Alexander Nübel,Bundesliga,34,49,11,-,-,"3,060'",True
195778,Alexander Nübel,Europa League,11,13,2,-,-,990',True
195778,Alexander Nübel,DFB-Pokal,4,8,1,-,-,420',True
195778,Alexander Nübel,DFL-Supercup,-,-,-,-,-,-,True
195778,Alexander Nübel,TOTAL,49,70,14,-,-,"4,470'",True
196357,Jonathan Tah,Bundesliga,28,2,1,7,-,"2,019'",True
196357,Jonathan Tah,UEFA Champions League,14,1,1,3,-,"1,120'",True
196357,Jonathan Tah,DFB-Pokal,6,-,-,-,-,540',True
196357,Jonathan Tah,DFL-Supercup,1,-,-,-,-,90',True
196357,Jonathan Tah,TOTAL,49,3,2,10,-,"3,769'",True
198614,Tomas Chory,Chance Liga,22,17,5,3,-,"1,761'",True
198614,Tomas Chory,UEFA Champions League,7,-,-,1,-,451',True
198614,Tomas Chory,MOL Cup,2,-,1,-,-,60',True
198614,Tomas Chory,Chance Liga Champion Gr.,2,-,-,-,-,149',True
198614,Tomas Chory,TOTAL,33,17,6,4,-,"2,421'",True
200512,Sadio Mané,Saudi Pro League,25,10,6,6,-,"2,136'",True
200512,Sadio Mané,AFC Champions League Two,8,3,3,1,-,439',True
200512,Sadio Mané,King's Cup,2,-,-,-,-,117',True
200512,Sadio Mané,Saudi Super Cup,1,1,-,-,-,25',True
200512,Sadio Mané,TOTAL,36,14,9,7,-,"2,717'",True
201574,Angus Gunn,Premier League,1,-,-,-,-,45',True
201574,Angus Gunn,Europa League,-,-,-,-,-,-,True
201574,Angus Gunn,FA Cup,-,-,-,-,-,-,True
201574,Angus Gunn,EFL Cup,-,-,-,-,-,-,True
201574,Angus Gunn,TOTAL,1,-,-,-,-,45',True
203123,Haris Tabakovic,Bundesliga,32,13,2,5,-,"2,396'",True
203123,Haris Tabakovic,DFB-Pokal,3,2,1,-,-,266',True
203123,Haris Tabakovic,TOTAL,35,15,3,5,-,"2,662'",True
203348,Chancel Mbemba,Ligue 1,13,-,-,3,-,952',True
203348,Chancel Mbemba,Europa League,8,-,1,-,-,705',True
203348,Chancel Mbemba,Coupe de France,-,-,-,-,-,-,True
203348,Chancel Mbemba,TOTAL,21,-,1,3,-,"1,657'",True
203357,Ryan Thomas,Eredivisie,27,1,1,7,-,"2,157'",True
203357,Ryan Thomas,KNVB Beker,1,-,-,-,-,11',True
203357,Ryan Thomas,TOTAL,28,1,1,7,-,"2,168'",True
203517,Steven Moreira,MLS,14,-,-,1,-,"1,136'",True
203517,Steven Moreira,US Open Cup,1,-,-,-,-,75',True
203517,Steven Moreira,TOTAL,15,-,-,1,-,"1,211'",True
204294,Saman Ghoddos,UAE Pro League,25,5,4,3,-,"1,806'",True
204294,Saman Ghoddos,UAE President's Cup,1,-,-,-,-,90',True
204294,Saman Ghoddos,UAE League Cup,1,-,-,-,-,77',True
204294,Saman Ghoddos,TOTAL,27,5,4,3,-,"1,973'",True
205927,Dominik Livakovic,SuperSport HNL,14,10,7,-,-,"1,260'",True
205927,Dominik Livakovic,Europa League,2,6,-,-,-,210',True
205927,Dominik Livakovic,Hrvatski nogometni kup,1,-,1,-,-,90',True
205927,Dominik Livakovic,Süper Lig,1,1,-,-,-,90',True
205927,Dominik Livakovic,Champions League Qu.,1,1,-,-,-,90',True
205927,Dominik Livakovic,LaLiga,-,-,-,-,-,-,True
205927,Dominik Livakovic,Copa del Rey,-,-,-,-,-,-,True
205927,Dominik Livakovic,TOTAL,19,18,8,-,-,"1,740'",True
205938,Mario Pašalić,Serie A,33,3,4,3,-,"1,931'",True
205938,Mario Pašalić,UEFA Champions League,9,3,2,-,-,604',True
205938,Mario Pašalić,Italy Cup,4,4,1,1,-,236',True
205938,Mario Pašalić,TOTAL,46,10,7,4,-,"2,771'",True
206040,Raúl Jiménez,Premier League,36,9,3,5,-,"2,199'",True
206040,Raúl Jiménez,EFL Cup,4,1,-,-,-,315',True
206040,Raúl Jiménez,FA Cup,3,-,-,-,-,48',True
206040,Raúl Jiménez,TOTAL,43,10,3,5,-,"2,562'",True
206782,Jalal Hassan,Iraq Stars League,18,14,8,2,-,"1,510'",True
206782,Jalal Hassan,AFC Champions League Two,8,17,1,1,-,750',True
206782,Jalal Hassan,TOTAL,26,31,9,3,-,"2,260'",True
207006,Joshua Brenet,Premiership,14,-,1,-,-,884',True
207006,Joshua Brenet,Süper Lig,11,-,2,1,-,797',True
207006,Joshua Brenet,SFA Cup,1,-,1,-,-,120',True
207006,Joshua Brenet,TOTAL,26,-,4,1,-,"1,801'",True
207061,Francis de Vries,A-League Men,22,1,7,2,-,"1,980'",True
207061,Francis de Vries,A-League Fin.,3,-,-,-,-,43',True
207061,Francis de Vries,OFC Pro League,-,-,-,-,-,-,True
207061,Francis de Vries,TOTAL,25,1,7,2,-,"2,023'",True
207834,Yassine Bounou,Saudi Pro League,26,20,14,-,-,"2,340'",True
207834,Yassine Bounou,King's Cup,5,3,2,-,-,480',True
207834,Yassine Bounou,AFC Champions League,5,8,-,-,-,480',True
207834,Yassine Bounou,TOTAL,36,31,16,-,-,"3,300'",True
207843,Max Crocombe,Championship,23,25,9,-,-,"2,070'",True
207843,Max Crocombe,EFL Cup,2,1,1,-,-,180',True
207843,Max Crocombe,Championship Play-Offs,-,-,-,-,-,-,True
207843,Max Crocombe,FA Cup,-,-,-,-,-,-,True
207843,Max Crocombe,TOTAL,25,26,10,-,-,"2,250'",True
208772,Liam Kelly,SFA Cup,2,-,2,-,-,180',True
208772,Liam Kelly,League Cup,1,2,-,-,-,90',True
208772,Liam Kelly,Scottish Premiership Top Six Split,-,-,-,-,-,-,True
208772,Liam Kelly,Premiership,-,-,-,-,-,-,True
208772,Liam Kelly,Europa League,-,-,-,-,-,-,True
208772,Liam Kelly,Champions League Qu.,-,-,-,-,-,-,True
208772,Liam Kelly,TOTAL,3,2,2,-,-,270',True
210009,Marwane Saadane,Saudi Pro League,29,-,1,6,-,"2,496'",True
210009,Marwane Saadane,King's Cup,3,-,-,-,-,270',True
210009,Marwane Saadane,TOTAL,32,-,1,6,-,"2,766'",True
210349,Sultan Mandash,Saudi Pro League,28,6,5,3,-,"1,330'",True
210349,Sultan Mandash,King's Cup,4,2,-,-,-,247',True
210349,Sultan Mandash,AFC Champions League,3,-,1,-,-,155',True
210349,Sultan Mandash,TOTAL,35,8,6,3,-,"1,732'",True
213268,Alireza Jahanbakhsh,Jupiler Pro League,16,-,-,3,-,531',True
213268,Alireza Jahanbakhsh,JPL Relegation Play-Offs,5,1,1,2,-,372',True
213268,Alireza Jahanbakhsh,Croky Cup,2,-,1,-,-,131',True
213268,Alireza Jahanbakhsh,Jupiler Pro League Abstiegs-Playoffs,-,-,-,-,-,-,True
213268,Alireza Jahanbakhsh,TOTAL,23,1,2,5,-,"1,034'",True
213715,Shoja Khalilzadeh,Persian Gulf League,21,-,-,7,-,"1,882'",True
213715,Shoja Khalilzadeh,AFC Champions League,9,1,1,3,-,805',True
213715,Shoja Khalilzadeh,Hazfi Cup,1,-,-,-,-,120',True
213715,Shoja Khalilzadeh,Iran Super Cup,1,-,-,-,-,90',True
213715,Shoja Khalilzadeh,TOTAL,32,1,1,10,-,"2,897'",True
215390,Gustavo Gómez,Série A,16,3,-,-,-,"1,430'",True
215390,Gustavo Gómez,Campeonato Paulista,10,-,-,2,-,855',True
215390,Gustavo Gómez,Libertadores,6,-,-,2,-,540',True
