player_id,nombre,competicion_raw,es_total,partidos,goles,asistencias,amarillas,rojas,minutos,extraccion_exitosa,seleccion,posicion,club_actual
401356,Edson Álvarez,TFF Süper Kupa,False,0.0,0.0,0.0,0.0,0.0,0.0,True,Mexico,Defensive Midfield,Fenerbahce
401356,Edson Álvarez,Champions League Qu.,False,0.0,0.0,0.0,0.0,0.0,0.0,True,Mexico,Defensive Midfield,Fenerbahce
401356,Edson Álvarez,Premier League,False,0.0,0.0,0.0,0.0,0.0,0.0,True,Mexico,Defensive Midfield,Fenerbahce
401356,Edson Álvarez,TOTAL,True,18.0,0.0,1.0,6.0,0.0,1126.0,True,Mexico,Defensive Midfield,Fenerbahce
401578,Exequiel Palacios,Bundesliga,False,18.0,0.0,1.0,3.0,0.0,1097.0,True,Argentina,Central Midfield,Bayer 04 Leverkusen
401578,Exequiel Palacios,UEFA Champions League,False,5.0,0.0,0.0,2.0,0.0,335.0,True,Argentina,Central Midfield,Bayer 04 Leverkusen
401578,Exequiel Palacios,DFB-Pokal,False,2.0,0.0,0.0,0.0,0.0,148.0,True,Argentina,Central Midfield,Bayer 04 Leverkusen
401578,Exequiel Palacios,TOTAL,True,25.0,0.0,1.0,5.0,0.0,1580.0,True,Argentina,Central Midfield,Bayer 04 Leverkusen
401736,Yaya Sithole,Liga Portugal,False,26.0,1.0,0.0,6.0,0.0,1542.0,True,South Africa,Central Midfield,CD Tondela
401736,Yaya Sithole,Taça de Portugal,False,2.0,1.0,0.0,1.0,0.0,117.0,True,South Africa,Central Midfield,CD Tondela
401736,Yaya Sithole,Allianz Cup,False,0.0,0.0,0.0,0.0,0.0,0.0,True,South Africa,Central Midfield,CD Tondela
401736,Yaya Sithole,TOTAL,True,28.0,2.0,0.0,7.0,0.0,1659.0,True,South Africa,Central Midfield,CD Tondela
402627,José Canale,Torneo Apertura,False,12.0,0.0,0.0,1.0,0.0,1080.0,True,Paraguay,Centre-Back,CA Lanús
402627,José Canale,Libertadores,False,6.0,0.0,0.0,2.0,0.0,532.0,True,Paraguay,Centre-Back,CA Lanús
402627,José Canale,Recopa Sudamericana,False,2.0,1.0,0.0,0.0,0.0,210.0,True,Paraguay,Centre-Back,CA Lanús
402627,José Canale,Copa Argentina,False,1.0,0.0,0.0,0.0,0.0,90.0,True,Paraguay,Centre-Back,CA Lanús
402627,José Canale,Playoff Torneo Apertura,False,1.0,0.0,0.0,0.0,0.0,90.0,True,Paraguay,Centre-Back,CA Lanús
402627,José Canale,TOTAL,True,22.0,1.0,0.0,3.0,0.0,2002.0,True,Paraguay,Centre-Back,CA Lanús
402733,Gonzalo Montiel,Torneo Apertura,False,14.0,4.0,1.0,4.0,0.0,1260.0,True,Argentina,Right-Back,CA River Plate
402733,Gonzalo Montiel,Copa Sudamericana,False,2.0,0.0,0.0,0.0,0.0,135.0,True,Argentina,Right-Back,CA River Plate
402733,Gonzalo Montiel,Playoff Torneo Apertura,False,2.0,0.0,0.0,0.0,0.0,165.0,True,Argentina,Right-Back,CA River Plate
402733,Gonzalo Montiel,Copa Argentina,False,1.0,0.0,0.0,0.0,0.0,90.0,True,Argentina,Right-Back,CA River Plate
402733,Gonzalo Montiel,TOTAL,True,19.0,4.0,1.0,4.0,0.0,1650.0,True,Argentina,Right-Back,CA River Plate
402979,Orlando Mosquera,Saudi Pro League,False,32.0,50.0,7.0,0.0,0.0,2880.0,True,Panama,Goalkeeper,Al-Fayha FC
402979,Orlando Mosquera,King's Cup,False,1.0,0.0,0.0,0.0,0.0,120.0,True,Panama,Goalkeeper,Al-Fayha FC
402979,Orlando Mosquera,TOTAL,True,33.0,50.0,7.0,0.0,0.0,3000.0,True,Panama,Goalkeeper,Al-Fayha FC
403808,Andrés Andrade,Bundesliga,False,30.0,1.0,3.0,1.0,0.0,2697.0,True,Panama,Centre-Back,LASK
403808,Andrés Andrade,ÖFB-Cup,False,6.0,2.0,0.0,0.0,0.0,600.0,True,Panama,Centre-Back,LASK
403808,Andrés Andrade,TOTAL,True,36.0,3.0,3.0,1.0,0.0,3297.0,True,Panama,Centre-Back,LASK
403809,Jiovany Ramos,Liga FUTVE Apertura,False,8.0,0.0,0.0,2.0,0.0,714.0,True,Panama,Centre-Back,Academia Puerto Cabello
403809,Jiovany Ramos,Copa Sudamericana,False,7.0,1.0,0.0,1.0,0.0,623.0,True,Panama,Centre-Back,Academia Puerto Cabello
403809,Jiovany Ramos,Apertura. Fase Final,False,2.0,0.0,0.0,1.0,0.0,180.0,True,Panama,Centre-Back,Academia Puerto Cabello
403809,Jiovany Ramos,TOTAL,True,17.0,1.0,0.0,4.0,0.0,1517.0,True,Panama,Centre-Back,Academia Puerto Cabello
404950,Nicolas Seiwald,Bundesliga,False,33.0,0.0,2.0,2.0,0.0,2704.0,True,Austria,Defensive Midfield,RB Leipzig
404950,Nicolas Seiwald,DFB-Pokal,False,4.0,0.0,0.0,1.0,0.0,342.0,True,Austria,Defensive Midfield,RB Leipzig
404950,Nicolas Seiwald,TOTAL,True,37.0,0.0,2.0,3.0,0.0,3046.0,True,Austria,Defensive Midfield,RB Leipzig
405385,Yukinari Sugawara,Bundesliga,False,31.0,0.0,6.0,2.0,0.0,2434.0,True,Japan,Right-Back,SV Werder Bremen
405385,Yukinari Sugawara,Championship,False,2.0,0.0,0.0,0.0,0.0,67.0,True,Japan,Right-Back,SV Werder Bremen
405385,Yukinari Sugawara,EFL Cup,False,1.0,0.0,0.0,0.0,0.0,90.0,True,Japan,Right-Back,SV Werder Bremen
405385,Yukinari Sugawara,TOTAL,True,34.0,0.0,6.0,2.0,0.0,2591.0,True,Japan,Right-Back,SV Werder Bremen
405389,Ayumu Seko,Ligue 1,False,30.0,0.0,0.0,6.0,0.0,2625.0,True,Japan,Centre-Back,Le Havre AC
405389,Ayumu Seko,Coupe de France,False,0.0,0.0,0.0,0.0,0.0,0.0,True,Japan,Centre-Back,Le Havre AC
405389,Ayumu Seko,TOTAL,True,30.0,0.0,0.0,6.0,0.0,2625.0,True,Japan,Centre-Back,Le Havre AC
405397,Keito Nakamura,Ligue 2,False,29.0,14.0,2.0,2.0,0.0,2357.0,True,Japan,Left Winger,Stade Reims
405397,Keito Nakamura,Coupe de France,False,3.0,0.0,1.0,0.0,0.0,134.0,True,Japan,Left Winger,Stade Reims
405397,Keito Nakamura,TOTAL,True,32.0,14.0,3.0,2.0,0.0,2491.0,True,Japan,Left Winger,Stade Reims
405398,Takefusa Kubo,LaLiga,False,24.0,2.0,4.0,2.0,0.0,1509.0,True,Japan,Right Winger,Real Sociedad
405398,Takefusa Kubo,Copa del Rey,False,3.0,0.0,0.0,1.0,0.0,237.0,True,Japan,Right Winger,Real Sociedad
405398,Takefusa Kubo,TOTAL,True,27.0,2.0,4.0,3.0,0.0,1746.0,True,Japan,Right Winger,Real Sociedad
405855,Mojmír Chytil,Chance Liga,False,24.0,11.0,1.0,0.0,0.0,1273.0,True,Czech Republic,Centre-Forward,SK Slavia Prague
405855,Mojmír Chytil,UEFA Champions League,False,6.0,0.0,0.0,1.0,0.0,143.0,True,Czech Republic,Centre-Forward,SK Slavia Prague
405855,Mojmír Chytil,Chance Liga Champion Gr.,False,5.0,2.0,0.0,0.0,0.0,229.0,True,Czech Republic,Centre-Forward,SK Slavia Prague
405855,Mojmír Chytil,MOL Cup,False,2.0,1.0,0.0,0.0,0.0,150.0,True,Czech Republic,Centre-Forward,SK Slavia Prague
405855,Mojmír Chytil,TOTAL,True,37.0,14.0,1.0,1.0,0.0,1795.0,True,Czech Republic,Centre-Forward,SK Slavia Prague
406625,Lautaro Martínez,Serie A,False,30.0,17.0,6.0,4.0,0.0,2178.0,True,Argentina,Centre-Forward,Inter Milan
406625,Lautaro Martínez,UEFA Champions League,False,8.0,4.0,0.0,2.0,0.0,459.0,True,Argentina,Centre-Forward,Inter Milan
406625,Lautaro Martínez,Italy Cup,False,2.0,1.0,0.0,0.0,0.0,111.0,True,Argentina,Centre-Forward,Inter Milan
406625,Lautaro Martínez,Supercoppa Italiana,False,1.0,0.0,0.0,0.0,0.0,19.0,True,Argentina,Centre-Forward,Inter Milan
406625,Lautaro Martínez,TOTAL,True,41.0,22.0,6.0,6.0,0.0,2767.0,True,Argentina,Centre-Forward,Inter Milan
406640,Felix Nmecha,Bundesliga,False,29.0,2.0,3.0,0.0,0.0,2190.0,True,Germany,Central Midfield,Borussia Dortmund
406640,Felix Nmecha,UEFA Champions League,False,10.0,3.0,0.0,0.0,0.0,753.0,True,Germany,Central Midfield,Borussia Dortmund
406640,Felix Nmecha,DFB-Pokal,False,3.0,0.0,0.0,0.0,0.0,193.0,True,Germany,Central Midfield,Borussia Dortmund
406640,Felix Nmecha,TOTAL,True,42.0,5.0,3.0,0.0,0.0,3136.0,True,Germany,Central Midfield,Borussia Dortmund
408563,Jerome Opoku,Süper Lig,False,32.0,0.0,2.0,10.0,0.0,2741.0,True,Ghana,Centre-Back,Basaksehir FK
408563,Jerome Opoku,Türkiye Kupasi,False,2.0,1.0,0.0,0.0,0.0,180.0,True,Ghana,Centre-Back,Basaksehir FK
408563,Jerome Opoku,UECL Qualifying,False,2.0,0.0,0.0,0.0,0.0,135.0,True,Ghana,Centre-Back,Basaksehir FK
408563,Jerome Opoku,TOTAL,True,36.0,1.0,2.0,10.0,0.0,3056.0,True,Ghana,Centre-Back,Basaksehir FK
410225,Ismaïla Sarr,Premier League,False,28.0,9.0,1.0,2.0,0.0,2177.0,True,Senegal,Right Winger,Crystal Palace
410225,Ismaïla Sarr,Conference League,False,13.0,9.0,0.0,2.0,0.0,1103.0,True,Senegal,Right Winger,Crystal Palace
410225,Ismaïla Sarr,UECL Qualifying,False,2.0,0.0,0.0,0.0,0.0,180.0,True,Senegal,Right Winger,Crystal Palace
410225,Ismaïla Sarr,EFL Cup,False,1.0,2.0,0.0,0.0,0.0,62.0,True,Senegal,Right Winger,Crystal Palace
410225,Ismaïla Sarr,Community Shield,False,1.0,1.0,1.0,0.0,0.0,90.0,True,Senegal,Right Winger,Crystal Palace
410225,Ismaïla Sarr,FA Cup,False,0.0,0.0,0.0,0.0,0.0,0.0,True,Senegal,Right Winger,Crystal Palace
410225,Ismaïla Sarr,TOTAL,True,45.0,21.0,2.0,4.0,0.0,3612.0,True,Senegal,Right Winger,Crystal Palace
411295,Raphinha,LaLiga,False,22.0,13.0,3.0,5.0,0.0,1389.0,True,Brazil,Left Winger,FC Barcelona
411295,Raphinha,UEFA Champions League,False,7.0,3.0,3.0,0.0,0.0,544.0,True,Brazil,Left Winger,FC Barcelona
411295,Raphinha,Supercopa,False,2.0,4.0,1.0,0.0,0.0,148.0,True,Brazil,Left Winger,FC Barcelona
411295,Raphinha,Copa del Rey,False,2.0,1.0,1.0,0.0,0.0,113.0,True,Brazil,Left Winger,FC Barcelona
411295,Raphinha,TOTAL,True,33.0,21.0,8.0,5.0,0.0,2194.0,True,Brazil,Left Winger,FC Barcelona
411975,Jules Koundé,LaLiga,False,30.0,1.0,3.0,6.0,0.0,2261.0,True,France,Right-Back,FC Barcelona
411975,Jules Koundé,UEFA Champions League,False,10.0,2.0,1.0,1.0,0.0,868.0,True,France,Right-Back,FC Barcelona
411975,Jules Koundé,Copa del Rey,False,5.0,0.0,0.0,0.0,0.0,220.0,True,France,Right-Back,FC Barcelona
411975,Jules Koundé,Supercopa,False,2.0,0.0,0.0,0.0,0.0,180.0,True,France,Right-Back,FC Barcelona
411975,Jules Koundé,TOTAL,True,47.0,3.0,4.0,7.0,0.0,3529.0,True,France,Right-Back,FC Barcelona
412669,Francisco Trincão,Liga Portugal,False,34.0,7.0,13.0,1.0,0.0,2857.0,True,Portugal,Attacking Midfield,Sporting CP
412669,Francisco Trincão,UEFA Champions League,False,11.0,4.0,3.0,0.0,0.0,957.0,True,Portugal,Attacking Midfield,Sporting CP
412669,Francisco Trincão,Taça de Portugal,False,7.0,2.0,1.0,0.0,0.0,609.0,True,Portugal,Attacking Midfield,Sporting CP
412669,Francisco Trincão,Allianz Cup,False,1.0,0.0,1.0,0.0,0.0,90.0,True,Portugal,Attacking Midfield,Sporting CP
412669,Francisco Trincão,Portuguese Supercup,False,1.0,0.0,0.0,0.0,0.0,90.0,True,Portugal,Attacking Midfield,Sporting CP
412669,Francisco Trincão,TOTAL,True,54.0,13.0,18.0,1.0,0.0,4603.0,True,Portugal,Attacking Midfield,Sporting CP
412937,Shurandy Sambo,Eredivisie,False,25.0,0.0,2.0,6.0,0.0,1627.0,True,Curaçao,Right-Back,Sparta Rotterdam
412937,Shurandy Sambo,KNVB Beker,False,2.0,0.0,0.0,0.0,0.0,127.0,True,Curaçao,Right-Back,Sparta Rotterdam
412937,Shurandy Sambo,TOTAL,True,27.0,0.0,2.0,6.0,0.0,1754.0,True,Curaçao,Right-Back,Sparta Rotterdam
413112,Aurélien Tchouaméni,LaLiga,False,33.0,1.0,0.0,8.0,0.0,2623.0,True,France,Defensive Midfield,Real Madrid
413112,Aurélien Tchouaméni,UEFA Champions League,False,13.0,1.0,1.0,3.0,0.0,1125.0,True,France,Defensive Midfield,Real Madrid
413112,Aurélien Tchouaméni,Supercopa,False,2.0,0.0,0.0,0.0,0.0,180.0,True,France,Defensive Midfield,Real Madrid
413112,Aurélien Tchouaméni,Copa del Rey,False,1.0,0.0,1.0,0.0,0.0,13.0,True,France,Defensive Midfield,Real Madrid
413112,Aurélien Tchouaméni,TOTAL,True,49.0,2.0,2.0,11.0,0.0,3941.0,True,France,Defensive Midfield,Real Madrid
413268,Kevin Yakob,Superliga,False,17.0,3.0,3.0,1.0,0.0,841.0,True,Iraq,Central Midfield,Aarhus GF
413268,Kevin Yakob,Superliga Championship round,False,9.0,1.0,0.0,1.0,0.0,605.0,True,Iraq,Central Midfield,Aarhus GF
413268,Kevin Yakob,Oddset Pokalen,False,6.0,0.0,0.0,0.0,0.0,408.0,True,Iraq,Central Midfield,Aarhus GF
413268,Kevin Yakob,Future Cup,False,1.0,0.0,0.0,0.0,0.0,45.0,True,Iraq,Central Midfield,Aarhus GF
413268,Kevin Yakob,TOTAL,True,33.0,4.0,3.0,2.0,0.0,1899.0,True,Iraq,Central Midfield,Aarhus GF
413403,Ezri Konsa,Premier League,False,34.0,0.0,0.0,0.0,0.0,3036.0,True,England,Centre-Back,Aston Villa
413403,Ezri Konsa,Europa League,False,12.0,2.0,1.0,1.0,0.0,954.0,True,England,Centre-Back,Aston Villa
413403,Ezri Konsa,FA Cup,False,1.0,0.0,0.0,0.0,0.0,90.0,True,England,Centre-Back,Aston Villa
413403,Ezri Konsa,EFL Cup,False,1.0,0.0,0.0,0.0,0.0,90.0,True,England,Centre-Back,Aston Villa
413403,Ezri Konsa,TOTAL,True,48.0,2.0,1.0,1.0,0.0,4170.0,True,England,Centre-Back,Aston Villa
413565,Jhon Lucumí,Serie A,False,29.0,1.0,0.0,5.0,0.0,2287.0,True,Colombia,Centre-Back,Bologna FC 1909
413565,Jhon Lucumí,Europa League,False,10.0,0.0,1.0,3.0,0.0,930.0,True,Colombia,Centre-Back,Bologna FC 1909
413565,Jhon Lucumí,Italy Cup,False,2.0,0.0,0.0,0.0,0.0,170.0,True,Colombia,Centre-Back,Bologna FC 1909
413565,Jhon Lucumí,Supercoppa Italiana,False,2.0,0.0,0.0,0.0,0.0,180.0,True,Colombia,Centre-Back,Bologna FC 1909
413565,Jhon Lucumí,TOTAL,True,43.0,1.0,1.0,8.0,0.0,3567.0,True,Colombia,Centre-Back,Bologna FC 1909
41384,Marko Arnautovic,Super liga Srbije,False,13.0,5.0,8.0,0.0,0.0,793.0,True,Austria,Centre-Forward,Red Star Belgrade
41384,Marko Arnautovic,Europa League,False,10.0,2.0,1.0,2.0,0.0,665.0,True,Austria,Centre-Forward,Red Star Belgrade
41384,Marko Arnautovic,Super liga Championship round,False,3.0,2.0,0.0,0.0,0.0,200.0,True,Austria,Centre-Forward,Red Star Belgrade
41384,Marko Arnautovic,Kup Srbije,False,3.0,1.0,0.0,0.0,0.0,207.0,True,Austria,Centre-Forward,Red Star Belgrade
41384,Marko Arnautovic,Champions League Qu.,False,3.0,0.0,0.0,0.0,0.0,63.0,True,Austria,Centre-Forward,Red Star Belgrade
41384,Marko Arnautovic,TOTAL,True,32.0,10.0,9.0,2.0,0.0,1928.0,True,Austria,Centre-Forward,Red Star Belgrade
415381,Mats Wieffer,Premier League,False,26.0,2.0,3.0,8.0,0.0,1908.0,True,Netherlands,Right-Back,Brighton & Hove Albion
415381,Mats Wieffer,FA Cup,False,1.0,0.0,0.0,0.0,0.0,9.0,True,Netherlands,Right-Back,Brighton & Hove Albion
415381,Mats Wieffer,EFL Cup,False,1.0,0.0,0.0,0.0,0.0,23.0,True,Netherlands,Right-Back,Brighton & Hove Albion
415381,Mats Wieffer,TOTAL,True,28.0,2.0,3.0,8.0,0.0,1940.0,True,Netherlands,Right-Back,Brighton & Hove Albion
415521,Keisuke Osako,J1 Special Season,False,16.0,17.0,4.0,0.0,0.0,1440.0,True,Japan,Goalkeeper,Sanfrecce Hiroshima
415521,Keisuke Osako,AFC Champions League,False,9.0,9.0,3.0,0.0,0.0,810.0,True,Japan,Goalkeeper,Sanfrecce Hiroshima
415521,Keisuke Osako,TOTAL,True,25.0,26.0,7.0,0.0,0.0,2250.0,True,Japan,Goalkeeper,Sanfrecce Hiroshima
416090,Julián Quiñones,Saudi Pro League,False,31.0,33.0,4.0,3.0,0.0,2724.0,True,Mexico,Centre-Forward,Al-Qadsiah FC
416090,Julián Quiñones,King's Cup,False,3.0,4.0,0.0,0.0,0.0,250.0,True,Mexico,Centre-Forward,Al-Qadsiah FC
416090,Julián Quiñones,Saudi Super Cup,False,1.0,0.0,0.0,0.0,0.0,67.0,True,Mexico,Centre-Forward,Al-Qadsiah FC
416090,Julián Quiñones,TOTAL,True,35.0,37.0,4.0,3.0,0.0,3041.0,True,Mexico,Centre-Forward,Al-Qadsiah FC
416660,Ramiz Zerrouki,Eredivisie,False,32.0,3.0,2.0,2.0,0.0,2667.0,True,Algeria,Defensive Midfield,FC Twente Enschede
416660,Ramiz Zerrouki,KNVB Beker,False,3.0,0.0,3.0,1.0,0.0,269.0,True,Algeria,Defensive Midfield,FC Twente Enschede
416660,Ramiz Zerrouki,TOTAL,True,35.0,3.0,5.0,3.0,0.0,2936.0,True,Algeria,Defensive Midfield,FC Twente Enschede
417348,Richie Laryea,MLS,False,9.0,2.0,1.0,2.0,0.0,810.0,True,Canada,Right-Back,Toronto FC
417348,Richie Laryea,Canadian Championship,False,0.0,0.0,0.0,0.0,0.0,0.0,True,Canada,Right-Back,Toronto FC
417348,Richie Laryea,TOTAL,True,9.0,2.0,1.0,2.0,0.0,810.0,True,Canada,Right-Back,Toronto FC
418560,Erling Haaland,Premier League,False,35.0,27.0,8.0,2.0,0.0,2959.0,True,Norway,Centre-Forward,Manchester City
418560,Erling Haaland,UEFA Champions League,False,10.0,8.0,0.0,0.0,0.0,755.0,True,Norway,Centre-Forward,Manchester City
418560,Erling Haaland,FA Cup,False,4.0,3.0,1.0,0.0,0.0,231.0,True,Norway,Centre-Forward,Manchester City
418560,Erling Haaland,EFL Cup,False,3.0,0.0,0.0,0.0,0.0,199.0,True,Norway,Centre-Forward,Manchester City
418560,Erling Haaland,TOTAL,True,52.0,38.0,9.0,2.0,0.0,4144.0,True,Norway,Centre-Forward,Manchester City
418651,Yahia Fofana,Süper Lig,False,27.0,42.0,6.0,2.0,0.0,2430.0,True,Ivory Coast,Goalkeeper,Caykur Rizespor
418651,Yahia Fofana,National 2 - Grp. B,False,1.0,2.0,0.0,0.0,0.0,90.0,True,Ivory Coast,Goalkeeper,Caykur Rizespor
418651,Yahia Fofana,Türkiye Kupasi,False,0.0,0.0,0.0,0.0,0.0,0.0,True,Ivory Coast,Goalkeeper,Caykur Rizespor
418651,Yahia Fofana,Ligue 1,False,0.0,0.0,0.0,0.0,0.0,0.0,True,Ivory Coast,Goalkeeper,Caykur Rizespor
418651,Yahia Fofana,TOTAL,True,28.0,44.0,6.0,2.0,0.0,2520.0,True,Ivory Coast,Goalkeeper,Caykur Rizespor
418659,Amine Gouiri,Ligue 1,False,22.0,8.0,3.0,1.0,0.0,1331.0,True,Algeria,Centre-Forward,Olympique Marseille
418659,Amine Gouiri,UEFA Champions League,False,3.0,0.0,0.0,1.0,0.0,165.0,True,Algeria,Centre-Forward,Olympique Marseille
418659,Amine Gouiri,Coupe de France,False,2.0,3.0,2.0,0.0,0.0,142.0,True,Algeria,Centre-Forward,Olympique Marseille
418659,Amine Gouiri,Trophée des Champions,False,1.0,0.0,0.0,0.0,0.0,67.0,True,Algeria,Centre-Forward,Olympique Marseille
418659,Amine Gouiri,TOTAL,True,28.0,11.0,5.0,2.0,0.0,1705.0,True,Algeria,Centre-Forward,Olympique Marseille
419247,Cristian Martínez,Ligat ha'Al,False,25.0,4.0,0.0,4.0,0.0,1966.0,True,Panama,Defensive Midfield,Ironi Kiryat Shmona
419247,Cristian Martínez,Ligat ha'Al - Relegation round,False,6.0,0.0,1.0,0.0,0.0,471.0,True,Panama,Defensive Midfield,Ironi Kiryat Shmona
419247,Cristian Martínez,Gvia haMedina,False,2.0,0.0,0.0,0.0,0.0,180.0,True,Panama,Defensive Midfield,Ironi Kiryat Shmona
419247,Cristian Martínez,TOTAL,True,33.0,4.0,1.0,4.0,0.0,2617.0,True,Panama,Defensive Midfield,Ironi Kiryat Shmona
420002,Jean-Philippe Mateta,Premier League,False,32.0,12.0,0.0,2.0,0.0,2223.0,True,France,Centre-Forward,Crystal Palace
420002,Jean-Philippe Mateta,Conference League,False,12.0,2.0,3.0,1.0,0.0,682.0,True,France,Centre-Forward,Crystal Palace
420002,Jean-Philippe Mateta,EFL Cup,False,3.0,0.0,0.0,0.0,0.0,225.0,True,France,Centre-Forward,Crystal Palace
420002,Jean-Philippe Mateta,UECL Qualifying,False,2.0,1.0,0.0,1.0,0.0,180.0,True,France,Centre-Forward,Crystal Palace
420002,Jean-Philippe Mateta,Community Shield,False,1.0,1.0,0.0,0.0,0.0,90.0,True,France,Centre-Forward,Crystal Palace
420002,Jean-Philippe Mateta,FA Cup,False,0.0,0.0,0.0,0.0,0.0,0.0,True,France,Centre-Forward,Crystal Palace
420002,Jean-Philippe Mateta,TOTAL,True,50.0,16.0,3.0,4.0,0.0,3400.0,True,France,Centre-Forward,Crystal Palace
420210,Lutsharel Geertruida,Premier League,False,28.0,0.0,0.0,2.0,0.0,1685.0,True,Netherlands,Right-Back,Sunderland AFC
420210,Lutsharel Geertruida,FA Cup,False,2.0,0.0,0.0,0.0,0.0,180.0,True,Netherlands,Right-Back,Sunderland AFC
420210,Lutsharel Geertruida,Premier League Int. Cup U21,False,1.0,0.0,0.0,0.0,0.0,45.0,True,Netherlands,Right-Back,Sunderland AFC
420210,Lutsharel Geertruida,Bundesliga,False,0.0,0.0,0.0,0.0,0.0,0.0,True,Netherlands,Right-Back,Sunderland AFC
420210,Lutsharel Geertruida,DFB-Pokal,False,0.0,0.0,0.0,0.0,0.0,0.0,True,Netherlands,Right-Back,Sunderland AFC
420210,Lutsharel Geertruida,TOTAL,True,31.0,0.0,0.0,2.0,0.0,1910.0,True,Netherlands,Right-Back,Sunderland AFC
420213,Quinten Timber,Eredivisie,False,17.0,2.0,4.0,1.0,0.0,1317.0,True,Netherlands,Central Midfield,Olympique Marseille
420213,Quinten Timber,Ligue 1,False,15.0,0.0,0.0,5.0,0.0,1112.0,True,Netherlands,Central Midfield,Olympique Marseille
420213,Quinten Timber,Europa League,False,4.0,1.0,0.0,1.0,0.0,239.0,True,Netherlands,Central Midfield,Olympique Marseille
420213,Quinten Timber,Champions League Qu.,False,2.0,1.0,0.0,0.0,0.0,151.0,True,Netherlands,Central Midfield,Olympique Marseille
420213,Quinten Timber,Coupe de France,False,1.0,0.0,0.0,0.0,0.0,70.0,True,Netherlands,Central Midfield,Olympique Marseille
420213,Quinten Timber,KNVB Beker,False,1.0,0.0,0.0,0.0,0.0,90.0,True,Netherlands,Central Midfield,Olympique Marseille
420213,Quinten Timber,UEFA Champions League,False,0.0,0.0,0.0,0.0,0.0,0.0,True,Netherlands,Central Midfield,Olympique Marseille
420213,Quinten Timber,TOTAL,True,40.0,4.0,4.0,7.0,0.0,2979.0,True,Netherlands,Central Midfield,Olympique Marseille
420808,George Hirst,Championship,False,42.0,11.0,4.0,5.0,0.0,2111.0,True,Scotland,Centre-Forward,Ipswich Town
420808,George Hirst,FA Cup,False,1.0,0.0,0.0,0.0,0.0,90.0,True,Scotland,Centre-Forward,Ipswich Town
420808,George Hirst,EFL Cup,False,1.0,0.0,0.0,0.0,0.0,19.0,True,Scotland,Centre-Forward,Ipswich Town
420808,George Hirst,TOTAL,True,44.0,11.0,4.0,5.0,0.0,2220.0,True,Scotland,Centre-Forward,Ipswich Town
420931,Daizen Maeda,Premiership,False,31.0,7.0,5.0,3.0,0.0,2386.0,True,Japan,Left Winger,Celtic FC
420931,Daizen Maeda,Europa League,False,9.0,0.0,3.0,2.0,0.0,612.0,True,Japan,Left Winger,Celtic FC
420931,Daizen Maeda,Scottish Premiership Top Six Split,False,5.0,7.0,1.0,3.0,0.0,450.0,True,Japan,Left Winger,Celtic FC
420931,Daizen Maeda,League Cup,False,4.0,1.0,0.0,1.0,0.0,294.0,True,Japan,Left Winger,Celtic FC
420931,Daizen Maeda,SFA Cup,False,3.0,2.0,1.0,0.0,0.0,289.0,True,Japan,Left Winger,Celtic FC
420931,Daizen Maeda,Champions League Qu.,False,2.0,0.0,0.0,0.0,0.0,210.0,True,Japan,Left Winger,Celtic FC
420931,Daizen Maeda,TOTAL,True,54.0,17.0,10.0,9.0,0.0,4241.0,True,Japan,Left Winger,Celtic FC
422051,Nikola Katic,2. Bundesliga,False,26.0,1.0,3.0,5.0,1.0,2268.0,True,Bosnia and Herzegovina,Centre-Back,FC Schalke 04
422051,Nikola Katic,DFB-Pokal,False,2.0,0.0,1.0,1.0,0.0,183.0,True,Bosnia and Herzegovina,Centre-Back,FC Schalke 04
422051,Nikola Katic,TOTAL,True,28.0,1.0,4.0,6.0,1.0,2451.0,True,Bosnia and Herzegovina,Centre-Back,FC Schalke 04
422355,Jens Petter Hauge,UEFA Champions League,False,12.0,6.0,2.0,0.0,0.0,988.0,True,Norway,Left Winger,FK Bodø/Glimt
422355,Jens Petter Hauge,Eliteserien,False,10.0,1.0,1.0,1.0,0.0,784.0,True,Norway,Left Winger,FK Bodø/Glimt
422355,Jens Petter Hauge,NM-Cup,False,5.0,1.0,2.0,0.0,0.0,471.0,True,Norway,Left Winger,FK Bodø/Glimt
422355,Jens Petter Hauge,Champions League Qu.,False,2.0,0.0,4.0,0.0,0.0,130.0,True,Norway,Left Winger,FK Bodø/Glimt
422355,Jens Petter Hauge,TOTAL,True,29.0,8.0,9.0,1.0,0.0,2373.0,True,Norway,Left Winger,FK Bodø/Glimt
422763,Nicolas Raskin,Premiership,False,31.0,5.0,7.0,7.0,0.0,2620.0,True,Belgium,Defensive Midfield,Rangers FC
422763,Nicolas Raskin,Europa League,False,8.0,0.0,1.0,1.0,0.0,691.0,True,Belgium,Defensive Midfield,Rangers FC
422763,Nicolas Raskin,Champions League Qu.,False,6.0,0.0,1.0,2.0,0.0,431.0,True,Belgium,Defensive Midfield,Rangers FC
422763,Nicolas Raskin,Scottish Premiership Top Six Split,False,2.0,1.0,0.0,0.0,0.0,165.0,True,Belgium,Defensive Midfield,Rangers FC
422763,Nicolas Raskin,League Cup,False,2.0,1.0,0.0,1.0,0.0,177.0,True,Belgium,Defensive Midfield,Rangers FC
422763,Nicolas Raskin,SFA Cup,False,1.0,0.0,0.0,0.0,0.0,120.0,True,Belgium,Defensive Midfield,Rangers FC
